Channel Title,Channel Username,clean_text,Date,Message ID,Media Path
Sheger online-store,@Shageronlinestore,,2025-06-23 10:31:18+00:00,7412,photos\@Shageronlinestore_7412.jpg
Sheger online-store,@Shageronlinestore,,2025-06-23 10:31:18+00:00,7411,photos\@Shageronlinestore_7411.jpg
Sheger online-store,@Shageronlinestore,,2025-06-23 10:31:18+00:00,7410,photos\@Shageronlinestore_7410.jpg
Sheger online-store,@Shageronlinestore,,2025-06-23 10:31:18+00:00,7409,photos\@Shageronlinestore_7409.jpg
Sheger online-store,@Shageronlinestore,ዘመናዊ የልብስ ቁምሳጥን በቀላሉ የሚገጣጠም የሚነቃቀል ከጠንካራ ፕላስቲክና ከብረት ፍሬም የተሰራ 1 05ሜትር 45ሣሜ 1 75ሜትር ስፋት ከስሩ 4 ጥንድ ጫማዎችንም ያስቀምጡበታል የልጆችና የአዋቂ ልብሶችን ለማስቀመጥ ተመራጭ ማራኪ ውበት ዋጋ 5500 ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-23 10:31:17+00:00,7408,photos\@Shageronlinestore_7408.jpg
Sheger online-store,@Shageronlinestore,የመፀዳጃ ቤትዕቃዎች መደርደሪያ ጠንካራ ብረት ሼልፉ የላሜራ ብዙ ነገሮችን ያስቀምጡበታል አገጣጠሙ ቀላል በራሱ የሚቆም 1 60ሜትር ቁመት 47ሣሜ ስፋት እና ሰፊው አካላ 25ሣሜ ጥልቀት ያለው ለኮንዶሚኒየም አፓርታማ ቤቶች የሚፈለግ ዋጋ 3500ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 ለቡ ቅርንጫፍ 0973611819 0909522840 0923350054 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-23 07:27:17+00:00,7407,photos\@Shageronlinestore_7407.mp4
Sheger online-store,@Shageronlinestore,የመፀዳጃ ቤትዕቃዎች መደርደሪያ ጠንካራ ብረት ሼልፉ የላሜራ ብዙ ነገሮችን ያስቀምጡበታል አገጣጠሙ ቀላል በራሱ የሚቆም 1 60ሜትር ቁመት 47ሣሜ ስፋት እና ሰፊው አካላ 25ሣሜ ጥልቀት ያለው ለኮንዶሚኒየም አፓርታማ ቤቶች የሚፈለግ ዋጋ 3500ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 ለቡ ቅርንጫፍ 0973611819 0909522840 0923350054 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-23 07:27:17+00:00,7406,photos\@Shageronlinestore_7406.jpg
Sheger online-store,@Shageronlinestore,,2025-06-21 14:15:21+00:00,7405,photos\@Shageronlinestore_7405.jpg
Sheger online-store,@Shageronlinestore,,2025-06-21 14:15:21+00:00,7404,photos\@Shageronlinestore_7404.jpg
Sheger online-store,@Shageronlinestore,2 1 ኳሊቲ የሆነ የጁስ መፍጫ የጀርመን ቴክኖሎጂ የሆነ 3 ሌትር ጁስ የሚፈጭ ጆግ ያለው የብና እና የቅመማ ቅመም መፍጫ ያለው 8000 የሆነ ምላጮቹ ጠንካራ የሆኑ ለቤት እንዲሁም ለስራ የሚሆን አሪፍ እቃ ለአጠቃቀም ቀላል በረዶ ይፈጫል ዋጋ 6 800 ብር ውስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-21 14:15:20+00:00,7403,photos\@Shageronlinestore_7403.jpg
Sheger online-store,@Shageronlinestore,2 1 ኳሊቲ የሆነ የጁስ መፍጫ የጀርመን ቴክኖሎጂ የሆነ 3 ሌትር ጁስ የሚፈጭ ጆግ ያለው የብና እና የቅመማ ቅመም መፍጫ ያለው 8000 የሆነ ምላጮቹ ጠንካራ የሆኑ ለቤት እንዲሁም ለስራ የሚሆን አሪፍ እቃ ለአጠቃቀም ቀላል በረዶ ይፈጫል ዋጋ 6 800 ብር ውስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-21 14:12:57+00:00,7402,photos\@Shageronlinestore_7402.mp4
Sheger online-store,@Shageronlinestore,ባለ 3 ለማንኛውም ዓይነት የውሃ ጀሪካን የሚሆን ቱቦው 55 የሚረዝም 1200 ቻርጅ የመያዝ አቅም ያለው ባትሪ መጠጫ ብርጭቆ በራሱ ላይ ማስቀመጥ ይቻላል ዋጋ 1600 ብር አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-21 07:02:35+00:00,7401,photos\@Shageronlinestore_7401.jpg
Sheger online-store,@Shageronlinestore,ባለ 3 ለማንኛውም ዓይነት የውሃ ጀሪካን የሚሆን ቱቦው 55 የሚረዝም 1200 ቻርጅ የመያዝ አቅም ያለው ባትሪ መጠጫ ብርጭቆ በራሱ ላይ ማስቀመጥ ይቻላል ዋጋ 1600 ብር አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-21 07:01:25+00:00,7400,photos\@Shageronlinestore_7400.mp4
Sheger online-store,@Shageronlinestore,ሶስት በአንድ የያዘ የፀጉር ማሽን እና ሼቨር የሚሰራ ጥራት ባለው ግብአት እና ዲዛየን የተሰራ የራስ ፀጉር እና ፂምን በስርአት እና በጥራት ለማስተካከል አስተማማኝ ማሽን በሚፈልጉት መጠን ለመቁረጥ መቀያየሪ ቁጥሮች ያሉት ጥቃቅን ለስላሳ ምላጮች እየተሽከረከሩ ምቾትን በተላበሰ መልኩ ፂምዎን ያስምሩሉዎታል እንደ ምላጭ ወይም የፀጉር ቶንዶስ ምቾት የማይነሳ በልስላሴ አንገትና አገጭ ስር ሙልጭ አድርጎ የሚላጭ ዋጋ 2 300 ብር ዉስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-20 15:25:41+00:00,7399,photos\@Shageronlinestore_7399.jpg
Sheger online-store,@Shageronlinestore,,2025-06-20 15:25:41+00:00,7398,photos\@Shageronlinestore_7398.jpg
Sheger online-store,@Shageronlinestore,,2025-06-20 15:25:40+00:00,7397,photos\@Shageronlinestore_7397.jpg
Sheger online-store,@Shageronlinestore,,2025-06-20 15:25:40+00:00,7396,photos\@Shageronlinestore_7396.jpg
Sheger online-store,@Shageronlinestore,ሶስት በአንድ የያዘ የፀጉር ማሽን እና ሼቨር የሚሰራ ጥራት ባለው ግብአት እና ዲዛየን የተሰራ የራስ ፀጉር እና ፂምን በስርአት እና በጥራት ለማስተካከል አስተማማኝ ማሽን በሚፈልጉት መጠን ለመቁረጥ መቀያየሪ ቁጥሮች ያሉት ጥቃቅን ለስላሳ ምላጮች እየተሽከረከሩ ምቾትን በተላበሰ መልኩ ፂምዎን ያስምሩሉዎታል እንደ ምላጭ ወይም የፀጉር ቶንዶስ ምቾት የማይነሳ በልስላሴ አንገትና አገጭ ስር ሙልጭ አድርጎ የሚላጭ ዋጋ 2 300 ብር ዉስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-20 15:25:40+00:00,7395,photos\@Shageronlinestore_7395.jpg
Sheger online-store,@Shageronlinestore,,2025-06-20 11:47:53+00:00,7394,photos\@Shageronlinestore_7394.jpg
Sheger online-store,@Shageronlinestore,1 1 ዋጋ 800ብር ውስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-20 11:47:53+00:00,7393,photos\@Shageronlinestore_7393.jpg
Sheger online-store,@Shageronlinestore,,2025-06-20 09:03:23+00:00,7392,photos\@Shageronlinestore_7392.jpg
Sheger online-store,@Shageronlinestore,የልብስ መቶከሻ 360 220 240 ዋጋ 2900ብር ዉስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-20 09:03:23+00:00,7391,photos\@Shageronlinestore_7391.jpg
